-0.250,-0.750,0.625
-0.250,-0.750,0.625
-0.313,-0.750,0.625
-0.313,-0.750,0.625
-0.250,-0.750,0.375
-0.250,-0.750,0.375
0.625,-0.438,0.188
0.625,-0.438,0.188
1.188,-1.250,0.313
1.188,-1.250,0.313
0.625,-1.063,-0.125
0.750,-1.563,-0.063
0.750,-1.563,-0.063
2.125,-1.500,-0.063
2.125,-1.500,-0.063
0.625,-0.188,0.000
0.625,-0.188,0.000
0.813,-0.250,-0.063
0.813,-0.250,-0.063
1.813,-1.750,-0.250
0.500,-1.250,-0.125
0.500,-1.250,-0.125
1.188,-1.750,-0.063
1.188,-1.750,-0.063
2.000,-1.063,-0.063
2.000,-1.063,-0.063
0.625,-0.125,0.000
0.625,-0.125,0.000
1.188,-0.625,-0.063
1.188,-0.625,-0.063
1.688,-1.750,0.000
1.688,-1.750,0.000
0.250,-1.375,-0.063
0.250,-1.375,-0.063
1.500,-1.625,-0.063
1.500,-1.625,-0.063
1.438,-0.688,-0.063
0.563,0.000,0.000
0.563,0.000,0.000
1.500,-1.125,-0.125
1.500,-1.125,-0.125
1.125,-1.625,-0.188
1.125,-1.625,-0.188
0.313,-1.500,-0.125
0.313,-1.500,-0.125
2.125,-1.500,0.188
2.125,-1.500,0.188
1.063,-0.625,0.125
1.063,-0.625,0.125
0.625,-0.125,0.000
1.813,-1.563,-0.063
1.813,-1.563,-0.063
0.750,-1.250,-0.250
0.750,-1.250,-0.250
0.813,-1.688,-0.375
0.813,-1.688,-0.375
2.125,-1.438,-0.063
2.125,-1.438,-0.063
0.875,-0.500,0.063
0.688,-0.063,-0.063
0.688,-0.063,-0.063
1.625,-1.625,-0.250
1.625,-1.625,-0.250
0.688,-1.188,-0.313
0.688,-1.188,-0.313
0.750,-1.563,-0.063
1.813,-1.063,0.500
1.813,-1.063,0.500
0.625,-0.688,0.500
0.625,-0.688,0.500
0.063,-0.625,-0.188
0.063,-0.625,-0.188
0.438,-0.813,-0.188
0.438,-0.813,-0.188
1.063,-1.438,-0.313
1.063,-1.438,-0.313
0.438,-0.875,-0.750
0.438,-0.875,-0.750
0.375,-0.688,-0.563
0.375,-0.688,-0.563
0.375,-0.750,-0.563
0.375,-0.688,-0.563
0.375,-0.688,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.750,-0.563
0.375,-0.688,-0.563
0.375,-0.688,-0.563
0.313,-0.688,-0.563
0.313,-0.688,-0.563
0.250,-0.875,-0.563
0.250,-0.875,-0.563
-0.250,-1.125,-0.625
0.000,-0.688,-0.375
0.000,-0.688,-0.375
0.750,-0.438,-0.125
0.750,-0.438,-0.125
1.500,-1.188,-0.188
1.500,-1.188,-0.188
0.938,-1.188,-0.250
0.938,-1.188,-0.250
0.750,-1.625,0.063
0.750,-1.625,0.063
1.938,-1.188,0.063
0.750,-0.250,0.063
